,Name,Id,height,weight,PG,SG,SF,PF,CE,salary,shoots,debut,birth,experience
217,Michael Porter Jr.,portemi01,208,98,-1,-1,1,-1,-1,15093095.0,Right,"October 31, 2019","June 29, 1998",3 years
218,Davon Reed,reedda01,196,94,-1,1,-1,-1,-1,2480021.0,Right,"January 14, 2018","June 11, 1995",3 years
219,Austin Rivers,riverau01,193,90,2,1,-1,-1,-1,54473112.0,Right,"October 31, 2012","August 1, 1992",10 years
220,Carmelo Anthony,anthoca01,201,107,-1,-1,1,2,-1,266350839.0,Right,"October 29, 2003","May 29, 1984",19 years
221,Trevor Ariza,arizatr01,203,97,-1,2,1,-1,-1,118962221.0,Right,"November 3, 2004","June 30, 1985",18 years
222,D.J. Augustin,augusdj01,180,83,1,-1,-1,-1,-1,64427444.0,Right,"October 30, 2008","November 10, 1987",14 years
223,Kent Bazemore,bazemke01,193,88,-1,2,1,-1,-1,79284577.0,Left,"November 9, 2012","July 1, 1989",10 years
224,Avery Bradley,bradlav01,190,81,2,1,-1,-1,-1,66128563.0,Right,"November 22, 2010","November 26, 1990",12 years
225,Darren Collison,collida01,183,79,1,-1,-1,-1,-1,43494962.0,Right,"October 28, 2009","August 23, 1987",11 years
226,Anthony Davis,davisan02,208,114,-1,-1,-1,1,2,189720907.0,Right,"October 31, 2012","March 11, 1993",10 years
227,Sekou Doumbouya,doumbse01,203,104,-1,-1,-1,1,-1,10348200.0,Right,"November 23, 2019","December 23, 2000",3 years
228,Wayne Ellington,ellinwa01,193,93,-1,1,-1,-1,-1,48435466.0,Right,"October 28, 2009","November 29, 1987",13 years
229,Talen Horton-Tucker,hortota01,193,106,-1,1,-1,-1,-1,11916291.0,Right,"December 8, 2019","November 25, 2000",3 years
230,Dwight Howard,howardw01,208,120,-1,-1,-1,2,1,247888692.0,Right,"November 3, 2004","December 8, 1985",18 years
231,Jay Huff,huffja01,216,108,-1,-1,-1,-1,1,0.0,Right,"November 6, 2021","August 25, 1998",1 year
232,LeBron James,jamesle01,206,113,3,4,1,2,-1,390511590.0,Right,"October 29, 2003","December 30, 1984",19 years
233,Stanley Johnson,johnsst04,198,109,-1,-1,1,2,-1,21646140.0,Right,"October 27, 2015","May 29, 1996",7 years
234,Jemerrio Jones,jonesje01,196,78,-1,-1,1,-1,-1,336686.0,Right,"March 31, 2019","April 9, 1995",2 years
235,Mason Jones,jonesma05,193,90,-1,1,-1,-1,-1,61528.0,Right,"January 8, 2021","July 21, 1998",2 years
236,DeAndre Jordan,jordade01,211,120,-1,-1,-1,-1,1,162751692.0,Left,"November 1, 2008","July 21, 1988",14 years
237,Mac McClung,mccluma01,188,83,2,1,-1,-1,-1,106352.0,Right,"December 29, 2021","January 6, 1999",1 year
238,Malik Monk,monkma01,190,90,-1,1,-1,-1,-1,17515303.0,Right,"October 18, 2017","February 4, 1998",5 years
239,Austin Reaves,reaveau01,196,93,-1,1,-1,-1,-1,925258.0,Right,"October 22, 2021","May 29, 1998",1 year
240,Rajon Rondo,rondora01,185,81,1,-1,-1,-1,-1,117897637.0,Right,"November 1, 2006","February 22, 1986",16 years
241,Russell Westbrook,westbru01,190,90,1,-1,-1,-1,-1,291976692.0,Right,"October 29, 2008","November 12, 1988",14 years
242,Jaylen Brown,brownja02,198,101,-1,1,2,-1,-1,69672126.0,Right,"October 26, 2016","October 24, 1996",6 years
243,Bruno Fernando,fernabr01,206,108,-1,-1,-1,-1,1,4700602.0,Right,"October 24, 2019","August 15, 1998",3 years
244,Enes Freedom,kanteen01,208,113,-1,-1,-1,-1,1,104579345.0,Right,"December 27, 2011","May 20, 1992",11 years
245,Sam Hauser,hausesa01,203,97,-1,-1,1,-1,-1,313737.0,Right,"November 20, 2021","December 8, 1997",1 year
246,Al Horford,horfoal01,206,108,-1,-1,-1,-1,1,243228232.0,Right,"November 2, 2007","June 3, 1986",15 years
247,Joe Johnson,johnsjo02,201,108,-1,1,2,-1,-1,220412627.0,Right,"October 30, 2001","June 29, 1981",18 years
248,Kelan Martin,martike03,196,104,-1,-1,1,-1,-1,993760.0,Right,"October 25, 2019","August 3, 1995",3 years
249,C.J. Miles,milescj01,198,99,3,2,1,-1,-1,59418077.0,Left,"November 14, 2005","March 18, 1987",16 years
250,Juwan Morgan,morgaju01,201,105,-1,-1,-1,1,-1,2475081.0,Right,"November 27, 2019","April 17, 1997",3 years
251,Aaron Nesmith,nesmiaa01,196,97,-1,-1,1,-1,-1,7089600.0,Right,"December 25, 2020","October 16, 1999",2 years
252,Jabari Parker,parkeja01,203,111,-1,-1,-1,1,-1,56838729.0,Right,"October 29, 2014","March 15, 1995",8 years
253,Payton Pritchard,pritcpa01,185,88,1,2,-1,-1,-1,4173240.0,Right,"December 23, 2020","January 28, 1998",2 years
254,Matt Ryan,ryanma01,201,97,-1,-1,1,-1,-1,0.0,Right,"April 10, 2022","April 17, 1997",1 year
255,Dennis Schröder,schrode01,190,78,1,2,-1,-1,-1,75900862.0,Right,"October 30, 2013","September 15, 1993",9 years
256,Marcus Smart,smartma01,190,99,2,1,-1,-1,-1,65546568.0,Right,"October 29, 2014","March 6, 1994",8 years
257,Nik Stauskas,stausni01,198,92,-1,1,-1,-1,-1,15112347.0,Right,"October 29, 2014","October 7, 1993",6 years
258,Jayson Tatum,tatumja01,203,95,-1,-1,1,2,-1,58176870.0,Right,"October 17, 2017","March 3, 1998",5 years
259,Daniel Theis,theisda01,203,111,-1,-1,-1,-1,1,20474208.0,Right,"October 18, 2017","April 4, 1992",5 years
260,Brodric Thomas,thomabr01,196,83,-1,1,-1,-1,-1,0.0,Right,"December 26, 2020","January 28, 1997",2 years
261,Grant Williams,willigr01,198,107,-1,-1,-1,1,-1,7496400.0,Right,"October 23, 2019","November 30, 1998",3 years
262,Robert Williams,williro04,203,107,-1,-1,-1,-1,1,9283856.0,Right,"October 22, 2018","October 17, 1997",4 years
263,Lonzo Ball,balllo01,198,86,1,-1,-1,-1,-1,52076273.0,Right,"October 19, 2017","October 27, 1997",5 years
264,Jordan Bell,belljo01,203,97,-1,-1,-1,-1,1,4969310.0,Right,"October 17, 2017","January 7, 1995",5 years
265,Tony Bradley,bradlto01,208,112,-1,-1,-1,-1,1,10388116.0,Right,"November 5, 2017","January 8, 1998",5 years
266,Troy Brown Jr.,browntr01,198,97,-1,-1,1,-1,-1,14511964.0,Right,"October 24, 2018","July 28, 1999",4 years
267,Alex Caruso,carusal01,193,84,1,2,-1,-1,-1,14154651.0,Right,"October 19, 2017","February 28, 1994",5 years
268,Tyler Cook,cookty01,203,115,-1,-1,2,1,-1,844645.0,Right,"October 26, 2019","September 23, 1997",3 years
269,DeMar DeRozan,derozde01,198,99,-1,1,3,2,-1,202705770.0,Right,"October 28, 2009","August 7, 1989",13 years
270,Ayo Dosunmu,dosunay01,196,90,-1,1,-1,-1,-1,925258.0,Right,"October 20, 2021","January 17, 2000",1 year
271,Devon Dotson,dotsode01,188,83,1,-1,-1,-1,-1,0.0,Right,"January 1, 2021","August 2, 1999",2 years
272,Javonte Green,greenja02,193,92,-1,2,1,-1,-1,4085469.0,Right,"October 25, 2019","July 23, 1993",3 years
273,Alize Johnson,johnsal02,201,96,-1,-1,-1,1,-1,3880641.0,Right,"October 19, 2018","April 22, 1996",4 years
274,Derrick Jones Jr.,jonesde02,196,95,-1,-1,1,2,-1,23080787.0,Left,"November 19, 2016","February 15, 1997",6 years
275,Zach LaVine,lavinza01,196,90,3,1,2,-1,-1,87647297.0,Right,"October 30, 2014","March 10, 1995",8 years
276,Alfonzo McKinnie,mckinal01,201,97,-1,-1,1,-1,-1,7613705.0,Right,"October 19, 2017","September 17, 1992",5 years
277,Marko Simonovic,simonma01,211,97,-1,-1,-1,-1,1,925258.0,Right,"November 22, 2021","October 15, 1999",1 year
278,Matt Thomas,thomama02,193,86,-1,1,-1,-1,-1,4085469.0,Right,"October 26, 2019","August 4, 1994",3 years
279,Tristan Thompson,thomptr01,206,115,-1,-1,-1,1,2,118137721.0,Left Right,"December 26, 2011","March 13, 1991",11 years
280,Nikola Vučević,vucevni01,208,117,-1,-1,-1,-1,1,133958980.0,Right,"December 28, 2011","October 24, 1990",11 years
281,Coby White,whiteco01,196,88,1,-1,-1,-1,-1,16717560.0,Right,"October 23, 2019","February 16, 2000",3 years
282,Patrick Williams,willipa01,201,97,-1,-1,-1,1,-1,14490360.0,Right,"December 23, 2020","August 26, 2001",2 years
283,Justin Anderson,anderju01,198,104,-1,2,1,-1,-1,7923908.0,Left,"October 28, 2015","November 19, 1993",6 years
284,Goga Bitadze,bitadgo01,211,113,-1,-1,-1,-1,1,8872680.0,Right,"October 26, 2019","July 20, 1999",3 years
285,Oshae Brissett,brissos01,201,95,-1,-1,1,-1,-1,2957086.0,Right,"November 18, 2019","June 20, 1998",3 years
286,Malcolm Brogdon,brogdma01,196,103,1,2,-1,-1,-1,66182562.0,Right,"October 26, 2016","December 11, 1992",6 years
287,Ahmad Caver,caverah01,188,79,-1,1,-1,-1,-1,53176.0,Right,"January 5, 2022","September 12, 1996",1 year
288,Chris Duarte,duartch01,198,86,-1,1,-1,-1,-1,3749520.0,Right,"October 20, 2021","June 13, 1997",1 year
289,Tyrese Haliburton,halibty01,196,83,1,2,-1,-1,-1,7855440.0,Right,"December 23, 2020","February 29, 2000",2 years
290,Buddy Hield,hieldbu01,193,99,-1,1,-1,-1,-1,63066755.0,Right,"October 26, 2016","December 17, 1992",6 years
291,Nate Hinton,hintona01,196,95,-1,1,-1,-1,-1,85578.0,Right,"January 3, 2021","June 8, 1999",2 years
292,Justin Holiday,holidju01,198,81,-1,1,2,-1,-1,28273299.0,Right,"April 3, 2013","April 5, 1989",9 years
293,Isaiah Jackson,jacksis01,208,93,-1,-1,-1,1,-1,2451120.0,Right,"October 23, 2021","January 10, 2002",1 year
294,DeJon Jarreau,jarrede01,196,83,-1,1,-1,-1,-1,53176.0,Right,"October 29, 2021","January 23, 1998",1 year
295,Jeremy Lamb,lambje01,196,81,-1,1,2,-1,-1,61867716.0,Right,"November 2, 2012","May 30, 1992",10 years
296,Caris LeVert,leverca01,198,92,-1,1,2,-1,-1,41226982.0,Right,"December 7, 2016","August 25, 1994",6 years
297,T.J. McConnell,mccontj01,185,86,1,-1,-1,-1,-1,18971631.0,Right,"October 28, 2015","March 25, 1992",7 years
298,Reggie Perry,perryre01,203,113,-1,-1,-1,1,-1,273850.0,Right,"December 22, 2020","March 21, 2000",2 years
299,Domantas Sabonis,sabondo01,211,108,-1,-1,-1,1,2,49479555.0,Left,"October 26, 2016","May 3, 1996",6 years
300,Keifer Sykes,sykeske01,183,81,1,-1,-1,-1,-1,558345.0,Right,"December 29, 2021","December 30, 1993",1 year
301,Terry Taylor,taylote01,196,104,-1,1,-1,-1,-1,600000.0,Left,"January 5, 2022","September 23, 1999",1 year
302,Myles Turner,turnemy01,211,113,-1,-1,-1,-1,1,63301804.0,Right,"October 29, 2015","March 24, 1996",7 years
303,Brad Wanamaker,wanambr01,190,95,1,-1,-1,-1,-1,5258723.0,Right,"October 16, 2018","July 25, 1989",4 years
304,Duane Washington Jr.,washidu02,190,95,1,-1,-1,-1,-1,950000.0,Right,"October 29, 2021","March 24, 2000",1 year
305,Gabe York,yorkga01,190,83,-1,1,-1,-1,-1,0.0,Right,"April 9, 2022","August 2, 1993",1 year
306,Nemanja Bjelica,bjeline01,208,106,-1,-1,-1,1,2,34314447.0,Right,"October 28, 2015","May 9, 1988",7 years
307,Chris Chiozza,chiozch01,180,79,1,-1,-1,-1,-1,137376.0,Right,"March 24, 2019","November 21, 1995",4 years
308,Stephen Curry,curryst01,188,83,1,-1,-1,-1,-1,257859052.0,Right,"October 28, 2009","March 14, 1988",13 years
309,Draymond Green,greendr01,198,104,-1,-1,2,1,-1,130953541.0,Right,"October 31, 2012","March 4, 1990",10 years
310,Andre Iguodala,iguodan01,198,97,-1,2,1,-1,-1,186965950.0,Right,"November 3, 2004","January 28, 1984",18 years
311,Jonathan Kuminga,kuminjo01,203,95,-1,-1,1,-1,-1,5466360.0,Right,"October 30, 2021","October 6, 2002",1 year
312,Damion Lee,leeda03,196,95,-1,1,-1,-1,-1,4704223.0,Right,"March 13, 2018","October 21, 1992",5 years
313,Kevon Looney,looneke01,206,100,-1,-1,-1,2,1,19817476.0,Right,"January 27, 2016","February 6, 1996",7 years
314,Moses Moody,moodymo01,198,92,-1,1,-1,-1,-1,3562080.0,Right,"October 19, 2021","May 31, 2002",1 year
315,Gary Payton II,paytoga02,190,86,1,2,3,-1,-1,3928120.0,Left,"April 2, 2017","December 1, 1992",6 years
316,Jordan Poole,poolejo01,193,87,-1,1,-1,-1,-1,6189480.0,Right,"October 24, 2019","June 19, 1999",3 years
317,Otto Porter Jr.,porteot01,203,89,-1,-1,1,2,-1,128220040.0,Right,"December 6, 2013","June 3, 1993",9 years
318,Klay Thompson,thompkl01,198,97,-1,1,-1,-1,-1,184868850.0,Right,"December 25, 2011","February 8, 1990",9 years
319,Juan Toscano-Anderson,toscaju01,198,94,-1,2,1,-1,-1,2410077.0,Right,"February 8, 2020","April 10, 1993",3 years
320,Quinndary Weatherspoon,weathqu01,190,92,-1,1,-1,-1,-1,95930.0,Right,"February 8, 2020","September 10, 1996",3 years
321,Andrew Wiggins,wiggian01,201,89,-1,-1,1,2,-1,138943522.0,Right,"October 29, 2014","February 23, 1995",8 years
322,Marvin Bagley III,baglema01,211,106,-1,-1,-1,1,2,36137474.0,Left,"October 17, 2018","March 14, 1999",4 years
323,Harrison Barnes,barneha02,203,102,-1,-1,2,1,-1,148629017.0,Right,"October 31, 2012","May 30, 1992",10 years
324,Terence Davis,daviste02,193,91,-1,1,-1,-1,-1,6416291.0,Right,"October 22, 2019","May 16, 1997",3 years
325,De'Aaron Fox,foxde01,190,83,1,-1,-1,-1,-1,52676007.0,Left,"October 18, 2017","December 20, 1997",5 years
326,Maurice Harkless,harklma01,201,99,-1,-1,1,2,-1,57794298.0,Right,"November 7, 2012","May 11, 1993",10 years
327,Richaun Holmes,holmeri01,208,106,-1,-1,-1,2,1,25304583.0,Right,"October 28, 2015","October 15, 1993",7 years
328,Josh Jackson,jacksjo02,203,93,-1,2,1,-1,-1,27963390.0,Right,"October 18, 2017","February 10, 1997",5 years
329,Damian Jones,jonesda03,211,111,-1,-1,-1,-1,1,9778432.0,Right,"December 10, 2016","June 30, 1995",6 years
330,Louis King,kinglo02,201,92,-1,-1,1,-1,-1,0.0,Right,"December 26, 2019","April 6, 1999",3 years
331,Alex Len,lenal01,213,113,-1,-1,-1,-1,1,35726352.0,Right,"October 30, 2013","June 16, 1993",9 years
332,Trey Lyles,lylestr01,206,106,-1,-1,-1,1,-1,23886049.0,Right,"October 28, 2015","November 5, 1995",7 years
333,Chimezie Metu,metuch01,206,102,-1,-1,-1,2,1,4768112.0,Right,"October 20, 2018","March 22, 1997",4 years
334,Davion Mitchell,mitchda01,188,92,1,-1,-1,-1,-1,4603200.0,Right,"October 20, 2021","September 5, 1998",1 year
335,Emmanuel Mudiay,mudiaem01,190,90,1,-1,-1,-1,-1,15868602.0,Right,"October 28, 2015","March 5, 1996",6 years
336,Ade Murkey,murkead01,196,90,-1,1,-1,-1,-1,53176.0,Right,"December 22, 2021","January 29, 1998",1 year
337,Neemias Queta,quetane01,213,111,-1,-1,-1,-1,1,,Right,"December 17, 2021","July 13, 1999",1 year
338,Jahmi'us Ramsey,ramseja01,190,86,-1,1,-1,-1,-1,2517981.0,Right,"December 27, 2020","June 9, 2001",2 years
339,Robert Woodard II,woodaro01,198,106,-1,-1,1,-1,-1,3017981.0,Right,"December 27, 2020","September 22, 1999",2 years
340,Bam Adebayo,adebaba01,206,115,-1,-1,-1,2,1,42119322.0,Right,"October 18, 2017","July 18, 1997",5 years
341,Jimmy Butler,butleji01,201,104,-1,2,1,-1,-1,180936466.0,Right,"January 1, 2012","September 14, 1989",11 years
342,Dewayne Dedmon,dedmode01,213,111,-1,-1,-1,-1,1,39750958.0,Right,"November 18, 2013","August 12, 1989",9 years
343,Marcus Garrett,garrema01,196,92,-1,1,-1,-1,-1,0.0,Right,"October 21, 2021","November 9, 1998",1 year
344,Kyle Guy,guyky01,185,75,2,1,-1,-1,-1,191860.0,Right,"January 10, 2020","August 11, 1997",3 years
345,Udonis Haslem,hasleud01,203,106,-1,-1,-1,1,2,67196194.0,Right,"October 28, 2003","June 9, 1980",19 years
346,Tyler Herro,herroty01,196,88,-1,1,-1,-1,-1,11466720.0,Right,"October 23, 2019","January 20, 2000",3 years
347,Haywood Highsmith,highsha01,201,99,-1,-1,1,-1,-1,547701.0,Right,"January 8, 2019","December 9, 1996",2 years
348,Kyle Lowry,lowryky01,183,88,1,-1,-1,-1,-1,215442045.0,Right,"November 1, 2006","March 25, 1986",16 years
349,Caleb Martin,martica02,196,92,-1,-1,1,-1,-1,2887762.0,Right,"October 25, 2019","September 28, 1995",3 years
350,Markieff Morris,morrima02,206,111,-1,-1,-1,1,-1,49890637.0,Right,"December 26, 2011","September 2, 1989",11 years
351,Mychal Mulder,muldemy01,190,83,1,-1,2,-1,-1,1756515.0,Right,"February 27, 2020","June 12, 1994",3 years
352,KZ Okpala,okpalkz01,203,97,-1,-1,-1,1,-1,4198912.0,Right,"October 23, 2019","April 28, 1999",3 years
353,Victor Oladipo,oladivi01,193,96,2,1,-1,-1,-1,107877081.0,Right,"October 29, 2013","May 4, 1992",9 years
354,Duncan Robinson,robindu01,201,97,-1,1,2,-1,-1,18650187.0,Right,"October 24, 2018","April 22, 1994",4 years
355,Max Strus,strusma01,196,97,-1,-1,1,-1,-1,2084592.0,Right,"November 22, 2019","March 28, 1996",3 years
356,P.J. Tucker,tuckepj01,196,111,-1,3,1,2,-1,57437354.0,Right,"November 1, 2006","May 5, 1985",11 years
357,Gabe Vincent,vincega01,190,90,1,-1,-1,-1,-1,1669178.0,Right,"January 27, 2020","June 14, 1996",3 years
358,Omer Yurtseven,yurtsom01,213,119,-1,-1,-1,-1,1,1507523.0,Right,"October 21, 2021","June 19, 1998",1 year
359,Charles Bassey,bassech01,211,106,-1,-1,-1,-1,1,925258.0,Right,"October 20, 2021","October 28, 2000",1 year
360,Charlie Brown Jr.,brownch02,198,90,-1,1,-1,-1,-1,409704.0,Right,"November 6, 2019","February 2, 1997",3 years
361,Willie Cauley-Stein,caulewi01,213,108,-1,-1,-1,-1,1,25848041.0,Right,"October 28, 2015","August 18, 1993",7 years
362,Joel Embiid,embiijo01,213,127,-1,-1,-1,-1,1,134074306.0,Right,"October 26, 2016","March 16, 1994",6 years
363,Danny Green,greenda02,198,97,-1,1,2,-1,-1,92693630.0,Right,"November 12, 2009","June 22, 1987",13 years
364,Tobias Harris,harrito02,203,102,-1,-1,2,1,-1,173965874.0,Right,"January 7, 2012","July 15, 1992",11 years
365,Aaron Henry,henryaa01,198,95,-1,-1,1,-1,-1,0.0,Left,"October 20, 2021","August 30, 1999",1 year
366,Isaiah Joe,joeis01,193,74,-1,1,-1,-1,-1,2416291.0,Right,"December 27, 2020","July 2, 1999",2 years
367,Braxton Key,keybr01,203,104,-1,-1,1,-1,-1,106352.0,Right,"January 7, 2022","February 14, 1997",1 year
368,Furkan Korkmaz,korkmfu01,201,91,-1,1,-1,-1,-1,11218910.0,Right,"November 11, 2017","July 24, 1997",5 years
369,Tyrese Maxey,maxeyty01,188,90,1,2,-1,-1,-1,5081760.0,Right,"December 23, 2020","November 4, 2000",2 years
370,Shake Milton,miltosh01,196,92,-1,1,-1,-1,-1,4994028.0,Right,"November 30, 2018","September 26, 1996",4 years
371,Georges Niang,niangge01,201,104,-1,-1,-1,1,-1,9025012.0,Right,"October 28, 2016","June 17, 1993",6 years
372,Myles Powell,powelmy01,188,88,1,-1,-1,-1,-1,0.0,Right,"December 20, 2021","July 7, 1997",1 year
373,Paul Reed,reedpa01,206,95,-1,-1,-1,2,1,2127109.0,Right,"January 4, 2021","June 14, 1999",2 years
374,Jaden Springer,sprinja01,193,92,-1,1,-1,-1,-1,2023680.0,Right,"October 20, 2021","September 25, 2002",1 year
375,Matisse Thybulle,thybuma01,196,91,-1,1,-1,-1,-1,8133600.0,Right,"October 23, 2019","March 4, 1997",3 years
376,Armoni Brooks,brookar01,190,88,2,1,-1,-1,-1,1910221.0,Right,"April 9, 2021","June 5, 1998",2 years
377,Josh Christopher,chrisjo01,196,97,-1,1,-1,-1,-1,2259240.0,Right,"October 20, 2021","December 8, 2001",1 year
378,Usman Garuba,garubus01,203,99,-1,-1,-1,1,-1,2353320.0,Right,"October 20, 2021","March 9, 2002",1 year
379,Eric Gordon,gordoer01,190,97,-1,1,2,-1,-1,158631090.0,Right,"October 29, 2008","December 25, 1988",14 years
380,Jalen Green,greenja05,193,80,-1,1,-1,-1,-1,8992200.0,Right,"October 20, 2021","February 9, 2002",1 year
381,Kenyon Martin Jr.,martike04,198,97,-1,-1,1,-1,-1,2416291.0,Right,"January 8, 2021","January 6, 2001",2 years
382,Garrison Mathews,mathega01,196,97,-1,1,-1,-1,-1,2000000.0,Right,"October 23, 2019","October 24, 1996",3 years
383,Daishen Nix,nixda01,196,101,-1,1,-1,-1,-1,612000.0,Right,"November 29, 2021","February 13, 2002",1 year
384,David Nwaba,nwabada01,196,99,-1,2,1,-1,-1,12018646.0,Right,"February 28, 2017","January 14, 1993",6 years
385,Kevin Porter Jr.,porteke02,193,92,2,1,3,-1,-1,4791562.0,Left,"October 23, 2019","May 4, 2000",3 years
386,Trevelin Queen,queentr01,198,86,1,2,-1,-1,-1,0.0,Right,"December 18, 2021","February 25, 1997",1 year
387,Alperen Şengün,sengual01,206,106,-1,-1,-1,-1,1,3214680.0,Right,"October 20, 2021","July 25, 2002",1 year
388,Jae'Sean Tate,tateja01,193,104,-1,-1,2,1,-1,2963948.0,Left,"December 26, 2020","October 28, 1995",2 years
389,Christian Wood,woodch01,208,97,-1,-1,-1,1,2,31020924.0,Right,"October 28, 2015","September 27, 1995",6 years
390,Precious Achiuwa,achiupr01,203,102,-1,-1,-1,2,1,5293440.0,Right,"December 23, 2020","September 19, 1999",2 years
391,OG Anunoby,anunoog01,201,105,-1,-1,1,-1,-1,25823404.0,Right,"October 19, 2017","July 17, 1997",5 years
392,Dalano Banton,bantoda01,206,92,1,-1,-1,-1,-1,925258.0,Right,"October 20, 2021","November 7, 1999",1 year
393,Scottie Barnes,barnesc01,206,102,-1,-1,-1,1,-1,7280400.0,Right,"October 20, 2021","August 1, 2001",1 year
394,Khem Birch,birchkh01,206,105,-1,-1,-1,-1,1,14590584.0,Right,"October 21, 2017","September 28, 1992",5 years
395,Isaac Bonga,bongais01,203,81,2,-1,1,-1,-1,5809930.0,Right,"December 7, 2018","November 8, 1999",4 years
396,Chris Boucher,bouchch01,206,90,-1,-1,-1,1,2,15466385.0,Right,"March 14, 2018","January 11, 1993",5 years
397,Justin Champagnie,champju01,198,90,-1,-1,1,-1,-1,0.0,Right,"October 22, 2021","June 29, 2001",1 year
398,Sam Dekker,dekkesa01,206,104,-1,-1,-1,1,-1,8271655.0,Right,"October 28, 2015","May 6, 1994",5 years
399,Malachi Flynn,flynnma01,185,79,1,-1,-1,-1,-1,3998640.0,Right,"December 23, 2020","May 10, 1998",2 years
400,David Johnson,johnsda08,196,95,-1,1,-1,-1,-1,0.0,Right,"October 27, 2021","February 26, 2001",1 year
401,Svi Mykhailiuk,mykhasv01,201,92,-1,2,1,-1,-1,6297624.0,Right,"October 22, 2018","June 10, 1997",4 years
402,Daniel Oturu,oturuda01,203,108,-1,-1,-1,-1,1,2501869.0,Right,"December 25, 2020","September 20, 1999",2 years
403,Pascal Siakam,siakapa01,206,104,-1,-1,-1,1,-1,69968577.0,Right,"October 26, 2016","April 2, 1994",6 years
404,Gary Trent Jr.,trentga02,196,94,-1,1,2,-1,-1,19919177.0,Right,"November 4, 2018","January 18, 1999",4 years
405,Fred VanVleet,vanvlfr01,185,89,1,2,-1,-1,-1,60782008.0,Right,"November 9, 2016","February 25, 1994",6 years
406,Yuta Watanabe,watanyu01,206,97,-1,-1,1,-1,-1,2084689.0,Left,"October 27, 2018","October 13, 1994",4 years
407,Tremont Waters,watertr01,178,79,1,-1,-1,-1,-1,191860.0,Right,"November 25, 2019","January 10, 1998",3 years
408,D.J. Wilson,wilsodj01,208,104,-1,-1,-1,1,-1,12487213.0,Right,"October 20, 2017","February 19, 1996",5 years
409,Jose Alvarado,alvarjo01,183,81,1,-1,-1,-1,-1,1500000.0,Right,"November 3, 2021","April 12, 1998",1 year
410,Gary Clark,clarkga01,198,102,-1,-1,2,1,-1,4401709.0,Right,"October 17, 2018","November 16, 1994",4 years
411,Devonte' Graham,grahade01,185,88,1,-1,-1,-1,-1,15069177.0,Right,"October 22, 2018","February 22, 1995",4 years
412,Jared Harper,harpeja01,178,79,1,-1,-1,-1,-1,194950.0,Right,"October 23, 2019","September 14, 1997",3 years
413,Josh Hart,hartjo01,196,97,-1,1,2,-1,-1,20474999.0,Right,"October 20, 2017","March 6, 1995",5 years
414,Jaxson Hayes,hayesja02,211,99,-1,-1,-1,-1,1,15315480.0,Right,"October 28, 2019","May 23, 2000",3 years
415,Willy Hernangómez,hernawi01,211,113,-1,-1,-1,-1,1,9980220.0,Right,"October 25, 2016","May 27, 1994",6 years
416,Brandon Ingram,ingrabr01,203,86,-1,-1,1,2,-1,80576485.0,Right,"October 26, 2016","September 2, 1997",6 years
417,Herbert Jones,joneshe01,203,95,-1,-1,-1,1,-1,1700000.0,Left,"October 20, 2021","October 6, 1998",1 year
418,Kira Lewis Jr.,lewiski01,185,77,1,-1,-1,-1,-1,7462440.0,Right,"December 29, 2020","April 6, 2001",2 years
419,Didi Louzada,louzama01,196,85,-1,2,1,-1,-1,1909934.0,Right,"May 12, 2021","February 7, 1999",2 years
420,Naji Marshall,marshna01,201,99,-1,-1,1,-1,-1,1637981.0,Right,"January 15, 2021","January 24, 1998",2 years
421,CJ McCollum,mccolcj01,190,86,-1,1,-1,-1,-1,147980107.0,Right,"January 8, 2014","September 19, 1991",9 years
422,Trey Murphy III,murphtr02,206,93,-1,-1,1,-1,-1,3053760.0,Right,"October 20, 2021","June 18, 2000",1 year
423,Larry Nance Jr.,nancela02,201,111,-1,-1,-1,1,2,41234326.0,Right,"November 6, 2015","January 1, 1993",7 years
424,Tony Snell,snellto01,198,96,-1,1,2,-1,-1,53175288.0,Right,"October 29, 2013","November 10, 1991",9 years
425,Garrett Temple,templga01,196,88,3,1,2,-1,-1,42185101.0,Right,"February 9, 2010","May 8, 1986",12 years
426,Jonas Valančiūnas,valanjo01,211,120,-1,-1,-1,-1,1,106875025.0,Right,"October 31, 2012","May 6, 1992",10 years
427,Tyrone Wallace,wallaty01,196,89,2,1,-1,-1,-1,2043734.0,Left,"January 6, 2018","June 10, 1994",4 years
428,Deni Avdija,avdijde01,206,95,-1,-1,1,-1,-1,9162000.0,Right,"December 23, 2020","January 3, 2001",2 years
429,Joel Ayayi,ayayijo01,196,81,-1,1,-1,-1,-1,0.0,Right,"October 25, 2021","March 5, 2000",1 year
430,Bradley Beal,bealbr01,193,93,-1,1,-1,-1,-1,177854711.0,Right,"October 30, 2012","June 28, 1993",10 years
431,Dāvis Bertāns,bertada01,208,102,-1,-1,-1,1,-1,46856082.0,Right,"October 25, 2016","November 12, 1992",6 years
432,Thomas Bryant,bryanth01,208,112,-1,-1,-1,-1,1,27193857.0,Right,"December 23, 2017","July 31, 1997",5 years
433,Kentavious Caldwell-Pope,caldwke01,196,92,-1,1,-1,-1,-1,74942697.0,Right,"October 30, 2013","February 18, 1993",9 years
434,Spencer Dinwiddie,dinwisp01,196,97,1,2,-1,-1,-1,44654633.0,Right,"October 29, 2014","April 6, 1993",8 years
